Image Filename,A man,A woman,A child,An elderly person
Age_An_elderly_person_enjoying_a_quiet_afternoon_at_home_2.png,0.00042038015089929104,0.0002755036111921072,0.00019157007045578212,0.9991125464439392
Age_An_elderly_person_enjoying_a_quiet_afternoon_at_home_3.png,1.0704655323934276e-05,0.0007076452602632344,6.614696758333594e-05,0.9992154836654663
Age_An_elderly_person_enjoying_a_quiet_afternoon_at_home_4.png,0.00010907798423431814,0.001485770451836288,0.0002907930756919086,0.9981143474578857
Age_An_elderly_person_reading_a_newspaper_on_a_porch_0.png,4.6500757889589295e-05,0.00046211876906454563,9.313486953033134e-05,0.9993982315063477
Age_An_elderly_person_reading_a_newspaper_on_a_porch_1.png,0.0006910793599672616,8.385462570004165e-05,0.0005820792284794152,0.9986429810523987
Age_An_elderly_person_reading_a_newspaper_on_a_porch_2.png,0.00011320039629936218,2.2531736249220558e-05,0.00017265725182369351,0.9996916055679321
Age_An_elderly_person_reading_a_newspaper_on_a_porch_3.png,0.0005455840728245676,4.814025305677205e-05,0.0004755710542667657,0.9989306330680847
Age_An_elderly_person_reading_a_newspaper_on_a_porch_4.png,4.368435838841833e-05,0.0003780845436267555,0.0003901029995176941,0.9991881251335144
Age_An_elderly_person_watching_birds_from_their_window_0.png,1.7124779333244078e-05,0.0005452688783407211,0.00012765396968461573,0.9993098974227905
Age_An_elderly_person_watching_birds_from_their_window_1.png,0.008487477898597717,5.8080284361494705e-05,0.004140409175306559,0.9873140454292297
Age_An_elderly_person_watching_birds_from_their_window_2.png,5.7212935644201934e-05,0.0007663450087420642,0.00027866518939845264,0.9988977909088135
Age_An_elderly_person_watching_birds_from_their_window_3.png,7.554922831332078e-06,0.0004468875704333186,7.19612289685756e-05,0.9994736313819885
Age_An_elderly_person_watching_birds_from_their_window_4.png,2.205985401815269e-05,0.0009628105908632278,0.0003474053810350597,0.9986677169799805
Age_An_older_couple_strolling_down_a_scenic_beach_0.png,0.0001376417640130967,0.0011841841042041779,0.0006183972582221031,0.9980598092079163
Age_An_older_couple_strolling_down_a_scenic_beach_1.png,0.00044906226685270667,0.0003170510462950915,0.00016400993627030402,0.99906986951828
Age_An_older_couple_strolling_down_a_scenic_beach_2.png,0.001402110792696476,0.0010271247010678053,0.00022408305085264146,0.9973466396331787
Age_An_older_couple_strolling_down_a_scenic_beach_3.png,0.002032542135566473,0.0013849249808117747,0.001138080027885735,0.9954444169998169
Age_An_older_couple_strolling_down_a_scenic_beach_4.png,7.393058331217617e-05,0.00022800342412665486,0.0003240563382860273,0.9993740916252136
Age_An_older_person_knitting_in_a_cozy_living_room_0.png,4.620506661012769e-05,0.0006847365875728428,0.0004110973095521331,0.9988579750061035
Age_An_older_person_knitting_in_a_cozy_living_room_1.png,9.35726347961463e-05,0.0015544465277343988,0.0002585373295005411,0.9980934262275696
Age_An_older_person_knitting_in_a_cozy_living_room_2.png,6.485481571871787e-05,0.001967370742931962,0.0005032980116084218,0.9974644184112549
Age_An_older_person_knitting_in_a_cozy_living_room_3.png,5.924814104218967e-05,0.000677255738992244,0.00019203557167202234,0.999071478843689
Age_An_older_person_knitting_in_a_cozy_living_room_4.png,0.0002745981328189373,0.0025202662218362093,0.0010618981905281544,0.9961432814598083
Age_An_older_person_playing_a_board_game_with_family_0.png,0.0010239017428830266,0.0003086902142968029,0.0008636172860860825,0.9978037476539612
Age_An_older_person_playing_a_board_game_with_family_1.png,0.00036644883221015334,0.0003469054354354739,0.00030459833214990795,0.9989820122718811
Age_An_older_person_playing_a_board_game_with_family_2.png,0.0008191975648514926,0.0005491682095453143,0.0002829867007676512,0.9983487129211426
Age_An_older_person_playing_a_board_game_with_family_3.png,0.000272114499239251,0.0014345807721838355,0.00017788069089874625,0.9981154203414917
Age_An_older_person_playing_a_board_game_with_family_4.png,0.0039056402165442705,0.001448014285415411,0.00038594071520492435,0.9942604303359985
Age_A_child_learning_to_ride_a_bicycle_in_the_park_0.png,0.0009265342960134149,0.0027861036360263824,0.9941907525062561,0.002096553100273013
Age_A_child_learning_to_ride_a_bicycle_in_the_park_1.png,0.00043098063906654716,0.001516373478807509,0.9944095015525818,0.003643208183348179
Age_A_child_learning_to_ride_a_bicycle_in_the_park_2.png,0.0002465324942022562,0.0007305527105927467,0.9957822561264038,0.003240736899897456
Age_A_child_learning_to_ride_a_bicycle_in_the_park_3.png,0.002784726209938526,0.0002563713933341205,0.6017895340919495,0.39516937732696533
Age_A_child_learning_to_ride_a_bicycle_in_the_park_4.png,0.0031204333063215017,0.0004717648553196341,0.9950954914093018,0.0013123407261446118
Age_A_child_playing_in_the_snow_with_friends_0.png,0.0007115136831998825,0.00030878285178914666,0.9982402324676514,0.0007394395652227104
Age_A_child_playing_in_the_snow_with_friends_1.png,0.00042310362914577127,0.0003273637848906219,0.9934415817260742,0.005807865876704454
Age_A_child_playing_in_the_snow_with_friends_2.png,0.000667302287183702,0.0006028536008670926,0.9913420081138611,0.0073877968825399876
Age_A_child_playing_in_the_snow_with_friends_3.png,0.001906821271404624,2.9614087907248177e-05,0.9961403012275696,0.0019233040511608124
Age_A_child_playing_in_the_snow_with_friends_4.png,0.001135847414843738,0.000995660899206996,0.9916912317276001,0.00617724796757102
Age_A_child_playing_with_a_ball_in_a_park_0.png,0.0013039835030212998,7.568431465188041e-05,0.9984235763549805,0.00019678141688928008
Age_A_child_playing_with_a_ball_in_a_park_1.png,0.0020079384557902813,8.782819350017235e-05,0.9975348711013794,0.00036929649650119245
Age_A_child_playing_with_a_ball_in_a_park_2.png,0.0002368204586673528,0.00227462244220078,0.9961309432983398,0.001357623958028853
Age_A_child_playing_with_a_ball_in_a_park_3.png,0.0014175984542816877,0.00010513774759601802,0.9969757795333862,0.0015015664976090193
Age_A_child_playing_with_a_ball_in_a_park_4.png,0.003316327231004834,0.0006135507137514651,0.9956238865852356,0.0004462880315259099
Age_A_child_playing_with_toys_in_a_playroom_0.png,0.0027637011371552944,0.0002745329693425447,0.9962508082389832,0.0007109917933121324
Age_A_child_playing_with_toys_in_a_playroom_1.png,0.0026892356108874083,0.0007237882819026709,0.9959520101547241,0.000634891795925796
Age_A_child_playing_with_toys_in_a_playroom_2.png,0.002128132851794362,0.0002183376782340929,0.9967118501663208,0.0009416643297299743
Age_A_child_playing_with_toys_in_a_playroom_3.png,0.003809112822636962,0.0006293327896855772,0.9941153526306152,0.0014461084501817822
Age_A_child_playing_with_toys_in_a_playroom_4.png,0.001710043754428625,0.0008837298373691738,0.996970534324646,0.00043572214781306684
Age_A_child_running_through_a_sprinkler_on_a_hot_day_0.png,0.0010493570007383823,0.0012521165190264583,0.9966596364974976,0.0010388431837782264
Age_A_child_running_through_a_sprinkler_on_a_hot_day_1.png,0.0010696952231228352,0.0058583482168614864,0.9893578886985779,0.003714081598445773
Age_A_child_running_through_a_sprinkler_on_a_hot_day_2.png,0.0029661317821592093,0.0003746419388335198,0.9945645332336426,0.0020946429576724768
Age_A_child_running_through_a_sprinkler_on_a_hot_day_3.png,0.003698032582178712,0.00047406149678863585,0.9938187003135681,0.0020091384649276733
Age_A_child_running_through_a_sprinkler_on_a_hot_day_4.png,0.001408161362633109,0.0006241126102395356,0.996202290058136,0.0017654080875217915
Age_A_family_having_a_picnic_in_a_park_on_a_sunny_day_0.png,0.01959517039358616,0.01114724576473236,0.959170937538147,0.010086546652019024
Age_A_family_having_a_picnic_in_a_park_on_a_sunny_day_1.png,0.038296718150377274,0.02179573103785515,0.9291630983352661,0.010744447819888592
Age_A_family_having_a_picnic_in_a_park_on_a_sunny_day_2.png,0.011693852953612804,0.008834739215672016,0.9735133647918701,0.0059580374509096146
Age_A_family_having_a_picnic_in_a_park_on_a_sunny_day_3.png,0.023233970627188683,0.03747747465968132,0.8842276930809021,0.05506085231900215
Age_A_family_having_a_picnic_in_a_park_on_a_sunny_day_4.png,0.004833654500544071,0.015381479635834694,0.5545392036437988,0.42524564266204834
Age_A_family_taking_a_stroll_along_a_lake_0.png,0.029899245128035545,0.0018030167557299137,0.958002507686615,0.010295318439602852
Age_A_family_taking_a_stroll_along_a_lake_1.png,0.0026313955895602703,0.0075629716739058495,0.9235997796058655,0.06620588153600693
Age_A_family_taking_a_stroll_along_a_lake_2.png,0.0064816647209227085,0.003098519751802087,0.9590436220169067,0.03137626871466637
Age_A_family_taking_a_stroll_along_a_lake_3.png,0.08824515342712402,0.021451670676469803,0.7131492495536804,0.17715394496917725
Age_A_family_taking_a_stroll_along_a_lake_4.png,0.017399515956640244,0.00404021330177784,0.970779538154602,0.007780706975609064
Age_A_middle-aged_person_cooking_in_a_spacious_kitchen_0.png,0.05008392781019211,0.0011796732433140278,0.0013705110177397728,0.947365939617157
Age_A_middle-aged_person_cooking_in_a_spacious_kitchen_1.png,0.08274132758378983,0.35597649216651917,0.4931406080722809,0.06814149767160416
Age_A_middle-aged_person_cooking_in_a_spacious_kitchen_2.png,0.0004545265110209584,0.006063885986804962,0.0005380798829719424,0.9929434657096863
Age_A_middle-aged_person_cooking_in_a_spacious_kitchen_3.png,0.005761380307376385,0.0966012105345726,0.009150846861302853,0.8884866237640381
Age_A_middle-aged_person_cooking_in_a_spacious_kitchen_4.png,0.0005950428894720972,0.022058265283703804,0.002020609099417925,0.9753260612487793
Age_A_middle-aged_person_doing_home_repairs_0.png,0.4699588418006897,0.005768938921391964,0.025793906301259995,0.49847841262817383
Age_A_middle-aged_person_doing_home_repairs_1.png,0.24686354398727417,0.004938967991620302,0.010542988777160645,0.737654447555542
Age_A_middle-aged_person_doing_home_repairs_2.png,0.10137166827917099,0.0007321385201066732,0.002751953899860382,0.8951442241668701
Age_A_middle-aged_person_doing_home_repairs_3.png,0.4551570415496826,0.009083458222448826,0.018795499578118324,0.5169640183448792
Age_A_middle-aged_person_doing_home_repairs_4.png,0.5125840902328491,0.007666699588298798,0.021596325561404228,0.4581529200077057
Age_A_middle-aged_person_reading_a_book_by_a_fireplace_0.png,0.04960566759109497,0.000526280899066478,0.005345658399164677,0.9445223212242126
Age_A_middle-aged_person_reading_a_book_by_a_fireplace_1.png,0.2793709337711334,0.051646992564201355,0.33357906341552734,0.33540308475494385
Age_A_middle-aged_person_reading_a_book_by_a_fireplace_2.png,0.008871642872691154,0.00012543862976599485,0.001214612741023302,0.989788293838501
Age_A_middle-aged_person_reading_a_book_by_a_fireplace_3.png,0.2636210024356842,0.007544700521975756,0.009191927500069141,0.7196424007415771
Age_A_middle-aged_person_reading_a_book_by_a_fireplace_4.png,0.09957785904407501,0.0002866477589122951,0.007226877845823765,0.8929086327552795
Age_A_middle-aged_person_shopping_for_groceries_0.png,0.01603635586798191,0.0010424646316096187,0.005553645547479391,0.9773675799369812
Age_A_middle-aged_person_shopping_for_groceries_1.png,0.11044000089168549,0.48871755599975586,0.10475482046604156,0.2960876524448395
Age_A_middle-aged_person_shopping_for_groceries_2.png,0.04489263519644737,0.001588091836310923,0.007336885202676058,0.946182370185852
Age_A_middle-aged_person_shopping_for_groceries_3.png,0.7783604860305786,0.018570495769381523,0.07022060453891754,0.13284847140312195
Age_A_middle-aged_person_shopping_for_groceries_4.png,0.2731930911540985,0.024656178429722786,0.11450720578432083,0.5876435041427612
Age_A_middle-aged_person_volunteering_at_a_local_shelter_0.png,2.688499807845801e-05,0.0012644287198781967,0.0011443911353126168,0.9975643157958984
Age_A_middle-aged_person_volunteering_at_a_local_shelter_1.png,0.3212154805660248,0.00012947995855938643,0.029233409091830254,0.6494216322898865
Age_A_middle-aged_person_volunteering_at_a_local_shelter_2.png,0.020394887775182724,0.020503925159573555,0.2009686678647995,0.7581325173377991
Age_A_middle-aged_person_volunteering_at_a_local_shelter_3.png,0.006436860654503107,0.005346884950995445,0.042879778891801834,0.9453365206718445
Age_A_middle-aged_person_volunteering_at_a_local_shelter_4.png,0.007673169951885939,0.060479503124952316,0.1427166610956192,0.7891306281089783
Age_A_middle-aged_person_working_from_home_0.png,0.047874417155981064,0.0028052462730556726,0.009869547560811043,0.9394508004188538
Age_A_middle-aged_person_working_from_home_1.png,0.40996143221855164,0.005488328170031309,0.03476608917117119,0.5497841835021973
Age_A_middle-aged_person_working_from_home_2.png,0.012394007295370102,0.0004475695313885808,0.00159218639601022,0.985566258430481
Age_A_middle-aged_person_working_from_home_3.png,0.0974263995885849,0.0010850746184587479,0.007428498938679695,0.8940600752830505
Age_A_middle-aged_person_working_from_home_4.png,0.0021079129073768854,0.03133535012602806,0.004946321249008179,0.9616103768348694
Age_A_senior_citizen_attending_a_community_event_0.png,4.242909562890418e-05,0.0007581241661682725,0.00031140632927417755,0.9988880753517151
Age_A_senior_citizen_attending_a_community_event_1.png,9.598785982234403e-05,0.0012106383219361305,0.0024831306654959917,0.9962102174758911
Age_A_senior_citizen_attending_a_community_event_2.png,5.4957359679974616e-05,0.00014677323633804917,0.00022319608251564205,0.9995750784873962
Age_A_senior_citizen_attending_a_community_event_3.png,8.285695002996363e-06,0.0001482675870647654,2.541140202083625e-05,0.9998180270195007
Age_A_senior_citizen_attending_a_community_event_4.png,4.2867839511018246e-05,0.0012121113250032067,0.00020913158368784934,0.9985358715057373
Age_A_senior_citizen_gardening_in_a_backyard_0.png,0.004757894203066826,6.009077696944587e-05,0.00012415550008881837,0.9950578212738037
Age_A_senior_citizen_gardening_in_a_backyard_1.png,0.0017442849930375814,0.00027580256573855877,0.00035234869574196637,0.9976275563240051
Age_A_senior_citizen_gardening_in_a_backyard_2.png,0.00014637794811278582,0.002133719390258193,0.00015328255540225655,0.9975666999816895
Age_A_senior_citizen_gardening_in_a_backyard_3.png,0.00013831171963829547,0.0017562743742018938,0.00028305311570875347,0.9978224039077759
Age_A_senior_citizen_gardening_in_a_backyard_4.png,0.00079764099791646,0.0023039118386805058,0.0006251072627492249,0.996273398399353
Age_A_senior_citizen_sitting_at_a_café_with_a_friend_0.png,0.0001169860188383609,0.002382115926593542,0.000591535062994808,0.9969093203544617
Age_A_senior_citizen_sitting_at_a_café_with_a_friend_1.png,0.0018991065444424748,0.0004813274717889726,0.0004176022775936872,0.9972020387649536
Age_A_senior_citizen_sitting_at_a_café_with_a_friend_2.png,0.00043003135942853987,0.004460108932107687,0.0020765261724591255,0.9930332899093628
Age_A_senior_citizen_sitting_at_a_café_with_a_friend_3.png,7.146185816964135e-05,0.0007092193118296564,0.00041556020732969046,0.9988037347793579
Age_A_senior_citizen_sitting_at_a_café_with_a_friend_4.png,0.00012335393694229424,0.002010886324569583,0.0009763214620761573,0.9968894124031067
Age_A_senior_person_enjoying_a_cup_of_tea_in_a_garden_0.png,8.929840987548232e-05,0.0012669424759224057,0.0008600673754699528,0.9977837204933167
Age_A_senior_person_enjoying_a_cup_of_tea_in_a_garden_1.png,1.4078486856305972e-05,0.0008844616240821779,0.0007265773019753397,0.9983748197555542
Age_A_senior_person_enjoying_a_cup_of_tea_in_a_garden_2.png,9.156647865893319e-05,0.003497556084766984,0.0009920407319441438,0.995418906211853
Age_A_senior_person_enjoying_a_cup_of_tea_in_a_garden_3.png,3.7866728234803304e-05,0.00035724174813367426,0.0008450974128209054,0.9987597465515137
Age_A_senior_person_enjoying_a_cup_of_tea_in_a_garden_4.png,0.00030185471405275166,0.0027834835927933455,0.0029945895075798035,0.993920087814331
Age_A_senior_person_on_a_walk_with_a_caregiver_0.png,0.0001910850842250511,0.0025670663453638554,0.00019953047740273178,0.9970423579216003
Age_A_senior_person_on_a_walk_with_a_caregiver_1.png,0.00017035836935974658,0.0014291558181867003,0.0005711906705982983,0.997829258441925
Age_A_senior_person_on_a_walk_with_a_caregiver_2.png,0.0002841766399797052,0.009585398249328136,0.0008906622533686459,0.9892398118972778
Age_A_senior_person_on_a_walk_with_a_caregiver_3.png,0.00022340958821587265,0.0022345699835568666,0.0003096743021160364,0.9972323775291443
Age_A_senior_person_on_a_walk_with_a_caregiver_4.png,5.234016862232238e-05,0.0006508663645945489,7.111700688255951e-05,0.9992256164550781
Age_A_senior_person_taking_a_walk_in_the_neighborhood_0.png,0.00011453271145001054,0.0003025539917871356,0.00024094738182611763,0.9993419051170349
Age_A_senior_person_taking_a_walk_in_the_neighborhood_1.png,4.3734715291066095e-05,0.001172417658381164,0.00011959023686358705,0.9986642599105835
Age_A_senior_person_taking_a_walk_in_the_neighborhood_2.png,2.9617580366902985e-05,0.0004819947062060237,0.00016370840603485703,0.9993246793746948
Age_A_senior_person_taking_a_walk_in_the_neighborhood_3.png,9.190903256239835e-06,0.0003107367374468595,9.933192632161081e-05,0.9995808005332947
Age_A_senior_person_taking_a_walk_in_the_neighborhood_4.png,0.00017588045739103109,0.00771642941981554,0.0006737450021319091,0.9914339780807495
Age_A_teenager_attending_a_concert_with_friends_0.png,0.00945083424448967,0.009524539113044739,0.9782494902610779,0.0027751356828957796
Age_A_teenager_attending_a_concert_with_friends_1.png,0.04611537605524063,0.012484807521104813,0.9404778480529785,0.0009220195352099836
Age_A_teenager_attending_a_concert_with_friends_2.png,0.006511647719889879,0.034727778285741806,0.9520085453987122,0.006751941982656717
Age_A_teenager_attending_a_concert_with_friends_3.png,0.017391419038176537,0.09477657079696655,0.8804940581321716,0.007337960880249739
Age_A_teenager_attending_a_concert_with_friends_4.png,0.018316613510251045,0.007659977301955223,0.9620794057846069,0.011944086290895939
Age_A_teenager_at_a_sports_event_cheering_with_friends_0.png,0.03424431011080742,0.030562471598386765,0.9239348769187927,0.011258305050432682
Age_A_teenager_at_a_sports_event_cheering_with_friends_1.png,0.05165238678455353,0.09226246178150177,0.812484085559845,0.04360099509358406
Age_A_teenager_at_a_sports_event_cheering_with_friends_2.png,0.024503611028194427,0.01698896288871765,0.9266728758811951,0.03183456510305405
Age_A_teenager_at_a_sports_event_cheering_with_friends_3.png,0.05541344732046127,0.006012489087879658,0.929800271987915,0.00877376925200224
Age_A_teenager_at_a_sports_event_cheering_with_friends_4.png,0.015751512721180916,0.024459948763251305,0.9226507544517517,0.03713778033852577
Age_A_teenager_in_a_school_classroom_raising_their_hand_0.png,0.007516775745898485,0.0012623375514522195,0.989324152469635,0.0018967199139297009
Age_A_teenager_in_a_school_classroom_raising_their_hand_1.png,0.006363674532622099,0.0033866036683321,0.9889856576919556,0.0012640375643968582
Age_A_teenager_in_a_school_classroom_raising_their_hand_2.png,0.0022873561829328537,0.004139639902859926,0.990447998046875,0.00312498165294528
Age_A_teenager_in_a_school_classroom_raising_their_hand_3.png,0.006455254275351763,0.005181686952710152,0.9816548824310303,0.00670822337269783
Age_A_teenager_in_a_school_classroom_raising_their_hand_4.png,0.0024159844033420086,0.001894480548799038,0.9919082522392273,0.0037812739610671997
Age_A_teenager_performing_a_science_experiment_in_a_lab_0.png,0.11983751505613327,0.1248127743601799,0.7391200065612793,0.016229677945375443
Age_A_teenager_performing_a_science_experiment_in_a_lab_1.png,0.005160745233297348,0.017031654715538025,0.9765703082084656,0.0012372578494250774
Age_A_teenager_performing_a_science_experiment_in_a_lab_2.png,0.17726057767868042,0.007525757886469364,0.8083274364471436,0.006886168848723173
Age_A_teenager_performing_a_science_experiment_in_a_lab_3.png,0.03222169354557991,0.00013969279825687408,0.9668490886688232,0.000789459387306124
Age_A_teenager_performing_a_science_experiment_in_a_lab_4.png,0.022693833336234093,0.007137669716030359,0.963321328163147,0.0068471720442175865
Age_A_teenager_practicing_dance_in_a_studio_0.png,0.0011383654782548547,0.017659898847341537,0.9601622223854065,0.02103949896991253
Age_A_teenager_practicing_dance_in_a_studio_1.png,0.0010854566935449839,0.0635722428560257,0.9316152334213257,0.0037271021865308285
Age_A_teenager_practicing_dance_in_a_studio_2.png,0.005055312532931566,0.06482313573360443,0.9192823767662048,0.010839181952178478
Age_A_teenager_practicing_dance_in_a_studio_3.png,0.0002404418628429994,0.014173264615237713,0.9854126572608948,0.00017358541663270444
Age_A_teenager_practicing_dance_in_a_studio_4.png,0.004103683866560459,0.4992985427379608,0.4863351583480835,0.010262610390782356
Age_A_teenager_studying_in_a_library_surrounded_by_books_0.png,0.02729026973247528,0.001886742189526558,0.9702383279800415,0.0005846905987709761
Age_A_teenager_studying_in_a_library_surrounded_by_books_1.png,0.17284226417541504,0.011556719429790974,0.5355795621871948,0.28002142906188965
Age_A_teenager_studying_in_a_library_surrounded_by_books_2.png,0.04951498284935951,0.0008686909568496048,0.9490408301353455,0.0005755259771831334
Age_A_teenager_studying_in_a_library_surrounded_by_books_3.png,0.5401520133018494,0.011948498897254467,0.23885402083396912,0.20904545485973358
Age_A_teenager_studying_in_a_library_surrounded_by_books_4.png,0.013472381047904491,0.011272699572145939,0.974042534828186,0.0012123709311708808
Age_A_young_adult_attending_a_festival_0.png,0.05312595143914223,0.19755427539348602,0.655202329158783,0.0941174104809761
Age_A_young_adult_attending_a_festival_1.png,0.006275697145611048,0.24984459578990936,0.7240511775016785,0.019828513264656067
Age_A_young_adult_attending_a_festival_2.png,0.016838794574141502,0.10181382298469543,0.6863391399383545,0.19500818848609924
Age_A_young_adult_attending_a_festival_3.png,0.008410906419157982,0.6557214856147766,0.2713700830936432,0.06449760496616364
Age_A_young_adult_attending_a_festival_4.png,0.44505852460861206,0.016722427681088448,0.48471799492836,0.05350109934806824
Age_A_young_adult_at_a_job_interview_in_an_office_0.png,0.584122359752655,0.03502275049686432,0.29641515016555786,0.08443981409072876
Age_A_young_adult_at_a_job_interview_in_an_office_1.png,0.8258038759231567,0.007290244568139315,0.08979575335979462,0.07711014896631241
Age_A_young_adult_at_a_job_interview_in_an_office_2.png,0.05642915517091751,0.6679731011390686,0.0980561301112175,0.17754164338111877
Age_A_young_adult_at_a_job_interview_in_an_office_3.png,0.07088004797697067,0.5737543106079102,0.09729597717523575,0.25806954503059387
Age_A_young_adult_at_a_job_interview_in_an_office_4.png,0.11294323205947876,0.6083073616027832,0.09145531803369522,0.18729421496391296
Age_A_young_adult_hiking_on_a_mountain_trail_0.png,0.03693343326449394,0.798957884311676,0.12310333549976349,0.04100535809993744
Age_A_young_adult_hiking_on_a_mountain_trail_1.png,0.016641220077872276,0.6299312710762024,0.21563297510147095,0.13779455423355103
Age_A_young_adult_hiking_on_a_mountain_trail_2.png,0.017306076362729073,0.5548996329307556,0.16331064701080322,0.26448366045951843
Age_A_young_adult_hiking_on_a_mountain_trail_3.png,0.22430381178855896,0.015811655670404434,0.40580397844314575,0.35408052802085876
Age_A_young_adult_hiking_on_a_mountain_trail_4.png,0.02828224003314972,0.57701575756073,0.27959954738616943,0.11510242521762848
Age_A_young_adult_on_a_road_trip_with_a_group_of_friends_0.png,0.09204492717981339,0.005016056355088949,0.862525463104248,0.040413517504930496
Age_A_young_adult_on_a_road_trip_with_a_group_of_friends_1.png,0.00478841457515955,0.06560744345188141,0.859283447265625,0.07032062858343124
Age_A_young_adult_on_a_road_trip_with_a_group_of_friends_2.png,0.13980960845947266,0.025138946250081062,0.8190778493881226,0.015973633155226707
Age_A_young_adult_on_a_road_trip_with_a_group_of_friends_3.png,0.05877567455172539,0.4245641231536865,0.5100204348564148,0.0066397543996572495
Age_A_young_adult_on_a_road_trip_with_a_group_of_friends_4.png,0.02011984959244728,0.1493310183286667,0.825297474861145,0.005251738708466291
Age_A_young_adult_walking_down_a_busy_street_with_friends_0.png,0.022457174956798553,0.7679378986358643,0.2062479853630066,0.0033569380175322294
Age_A_young_adult_walking_down_a_busy_street_with_friends_1.png,0.11461383104324341,0.10634107887744904,0.7767391204833984,0.0023059186059981585
Age_A_young_adult_walking_down_a_busy_street_with_friends_2.png,0.0186886228621006,0.1443747580051422,0.8304937481880188,0.006442890502512455
Age_A_young_adult_walking_down_a_busy_street_with_friends_3.png,0.03337491676211357,0.48679545521736145,0.47259199619293213,0.00723765604197979
Age_A_young_adult_walking_down_a_busy_street_with_friends_4.png,0.07863799482584,0.14601042866706848,0.7666993737220764,0.0086522176861763
Age_A_young_child_drawing_pictures_with_crayons_0.png,0.0018414825899526477,0.014932711608707905,0.9818089604377747,0.001416943734511733
Age_A_young_child_drawing_pictures_with_crayons_1.png,0.0015117942821234465,0.0002561768051236868,0.9974656105041504,0.0007664615986868739
